room_id,asset_type,power_draw,usage_hours,operating_hours_since_service,error_log_count,failure
204,Set-top box,0.072,11.5,2509,16,1
219,AC,0.614,10.7,865,8,0
101,TV,0.557,9.6,485,27,1
212,Set-top box,0.263,6.7,1809,21,0
419,Set-top box,0.333,1.0,2571,26,1
117,TV,0.683,4.9,1280,23,1
110,TV,0.16,6.6,1984,3,0
130,AC,0.417,11.0,2009,11,0
226,AC,0.501,17.1,1377,33,1
418,TV,0.349,4.0,3614,24,1
219,TV,0.195,13.6,3845,3,1
424,TV,0.456,1.4,1771,29,1
230,TV,0.305,12.7,3419,5,1
313,AC,0.388,21.7,2583,20,1
103,TV,0.559,7.5,74,30,1
313,AC,0.607,7.9,3335,26,1
320,AC,0.566,18.2,343,28,1
204,AC,0.371,7.5,3395,16,0
422,AC,0.239,5.7,2039,30,0
125,TV,0.656,15.8,3409,9,1
122,Set-top box,0.241,8.1,3130,23,1
210,TV,0.235,8.2,3132,12,0
416,Set-top box,0.088,4.7,1568,48,1
212,TV,0.522,4.4,795,16,0
425,Set-top box,0.241,15.5,1474,47,1
324,AC,0.588,21.1,4023,30,1
214,AC,0.3,8.0,4509,10,1
328,Set-top box,0.132,16.3,3265,50,0
105,TV,0.51,9.5,2438,4,0
312,AC,0.523,12.5,4307,22,1
425,AC,0.982,17.9,453,12,1
306,AC,0.576,21.7,2093,7,0
304,TV,0.64,9.5,2521,4,0
417,AC,0.233,15.8,1466,12,0
108,TV,0.429,13.4,2211,13,1
421,AC,0.783,13.5,3500,31,1
203,AC,0.462,8.1,839,4,0
103,AC,0.458,10.8,1800,32,1
104,Set-top box,0.352,15.6,1400,26,1
408,TV,0.542,9.7,2166,9,0
117,Set-top box,0.412,6.2,2955,41,1
214,Set-top box,0.46,13.7,2975,27,1
209,Set-top box,0.195,7.4,2894,30,1
215,AC,0.798,2.1,1675,7,0
229,Set-top box,0.283,9.1,747,22,0
128,Set-top box,0.129,11.1,669,42,1
422,TV,0.12,7.8,3853,9,0
224,Set-top box,0.427,13.8,162,38,0
217,TV,0.684,9.9,3945,4,1
406,Set-top box,0.328,11.1,715,21,1
412,AC,0.3,15.1,2216,34,1
427,TV,0.19,2.8,1994,2,0
225,TV,0.493,9.8,1533,17,1
205,TV,0.279,14.6,3064,25,0
308,AC,0.771,3.8,3001,22,1
123,TV,0.348,4.1,144,4,0
401,AC,0.765,9.3,4383,31,1
422,TV,0.599,14.4,1057,6,0
304,Set-top box,0.268,7.6,2088,50,1
420,Set-top box,0.293,13.3,2887,40,0
230,AC,0.941,15.0,4352,30,1
108,Set-top box,0.183,8.6,2989,27,1
302,Set-top box,0.284,9.9,3210,40,1
428,TV,0.427,1.6,346,28,1
302,TV,0.461,3.6,3572,16,1
222,TV,0.577,2.8,3657,5,0
219,Set-top box,0.224,11.2,2209,13,1
122,TV,0.504,15.0,361,17,0
102,TV,0.312,10.5,3632,13,0
316,TV,0.519,2.5,655,19,1
211,TV,0.492,1.2,921,14,1
315,Set-top box,0.096,16.2,997,26,0
123,AC,0.704,11.0,2791,16,1
311,TV,0.263,16.0,2063,13,0
114,Set-top box,0.369,12.9,721,31,0
206,Set-top box,0.212,12.3,670,48,1
106,Set-top box,0.424,2.6,445,47,1
406,TV,0.402,2.9,2480,13,0
213,Set-top box,0.407,4.1,2033,41,1
306,Set-top box,0.328,3.7,2614,29,1
413,Set-top box,0.294,6.0,320,14,1
213,Set-top box,0.103,9.8,1436,37,1
118,Set-top box,0.092,14.9,799,7,0
101,TV,0.508,2.9,3674,17,1
128,AC,0.338,15.4,4753,31,1
406,TV,0.235,11.3,456,21,1
227,TV,0.331,10.1,912,22,1
408,AC,0.61,12.1,1484,35,1
111,Set-top box,0.198,7.5,3463,15,1
309,AC,0.905,21.8,4506,2,1
222,AC,0.28,13.8,3059,17,1
415,TV,0.629,5.0,183,8,1
410,Set-top box,0.264,4.1,2577,1,0
119,AC,0.24,6.5,3151,25,0
228,AC,0.856,16.6,3528,38,1
109,Set-top box,0.138,10.4,351,24,0
114,AC,0.829,20.4,2321,8,0
202,TV,0.599,9.9,2229,22,1
322,AC,0.349,5.5,622,10,1
125,AC,0.787,16.5,4002,11,1
215,TV,0.568,7.8,3023,29,1
428,Set-top box,0.287,16.5,1794,24,1
109,AC,0.974,21.7,2896,4,1
118,TV,0.227,1.4,2116,5,0
318,AC,0.9,3.1,1714,23,1
417,Set-top box,0.241,9.7,915,1,0
127,TV,0.113,13.9,2666,28,1
113,TV,0.502,9.3,2667,10,0
225,AC,0.397,13.7,1853,12,0
304,TV,0.256,4.4,1488,20,0
324,TV,0.403,8.9,3130,12,0
414,Set-top box,0.116,2.8,3169,4,0
220,Set-top box,0.137,4.2,773,38,1
208,TV,0.257,13.8,1904,8,0
102,TV,0.197,8.5,2940,13,0
220,TV,0.331,8.7,2591,16,1
109,TV,0.33,11.5,1066,30,0
214,AC,0.373,9.2,1102,39,1
109,TV,0.292,17.8,1464,12,1
414,AC,0.802,11.6,551,13,1
323,TV,0.474,7.3,2467,21,1
313,Set-top box,0.396,13.4,211,29,0
402,TV,0.169,1.9,1675,21,0
228,TV,0.338,4.0,2241,3,0
201,Set-top box,0.316,7.4,77,26,0
111,AC,0.922,6.0,4446,9,1
403,Set-top box,0.495,12.4,2233,41,1
227,TV,0.248,15.2,2680,30,0
209,Set-top box,0.474,17.6,2602,27,0
107,AC,0.794,10.7,3816,4,0
330,Set-top box,0.494,17.2,2580,6,1
215,TV,0.361,5.9,2040,2,0
309,Set-top box,0.064,12.9,3317,24,1
124,Set-top box,0.196,7.3,3180,40,1
102,AC,0.585,19.3,530,10,0
203,AC,0.308,16.3,4043,7,1
102,Set-top box,0.483,5.5,494,38,1
416,AC,0.942,2.1,4496,30,1
424,AC,0.694,7.4,412,14,0
220,Set-top box,0.33,13.6,2867,15,1
410,TV,0.268,7.9,508,15,1
111,AC,0.994,9.9,1093,14,0
206,Set-top box,0.278,13.5,456,9,0
308,Set-top box,0.255,16.1,2896,35,1
115,Set-top box,0.3,10.4,437,29,1
304,AC,0.647,3.2,2897,30,0
224,AC,0.77,20.8,3153,37,1
406,TV,0.542,13.4,309,16,1
420,TV,0.527,3.5,383,25,1
329,Set-top box,0.227,4.7,607,39,0
411,AC,0.96,12.1,1010,14,0
427,TV,0.323,5.9,1858,24,0
306,TV,0.591,16.8,2445,18,1
105,Set-top box,0.404,15.9,1548,33,1
416,AC,0.544,3.9,518,10,0
329,AC,0.641,20.6,4882,23,1
320,AC,0.301,20.4,2760,2,0
324,Set-top box,0.162,5.5,2555,27,1
210,TV,0.647,7.6,893,7,1
321,TV,0.472,13.2,640,15,0
229,TV,0.536,6.0,1681,26,1
114,Set-top box,0.055,7.1,1346,8,0
413,Set-top box,0.413,10.4,1639,44,1
215,Set-top box,0.449,3.2,3091,38,1
118,Set-top box,0.34,8.8,1262,16,0
129,TV,0.492,1.0,204,21,1
129,AC,0.757,7.1,3875,4,0
212,TV,0.21,13.9,1112,28,0
330,AC,0.265,13.8,2613,36,1
402,TV,0.565,4.0,2757,1,0
110,Set-top box,0.373,1.2,1430,50,1
116,AC,0.76,21.0,4667,9,1
420,Set-top box,0.41,5.1,2745,7,1
318,Set-top box,0.064,8.5,3119,13,1
121,AC,0.411,6.7,1743,33,0
422,TV,0.299,6.5,394,10,0
130,TV,0.533,11.1,1385,13,1
209,Set-top box,0.333,5.8,567,32,0
323,AC,0.625,20.9,926,21,1
112,Set-top box,0.299,11.1,3263,20,0
302,Set-top box,0.082,17.4,1181,8,0
311,Set-top box,0.425,10.8,1193,29,1
426,AC,0.826,9.1,3174,39,1
326,AC,0.623,6.6,3971,21,1
121,Set-top box,0.153,14.6,3284,49,1
127,Set-top box,0.074,8.2,783,45,1
413,AC,0.218,20.5,4622,33,1
103,Set-top box,0.139,11.1,3452,40,1
229,TV,0.155,7.3,3093,19,0
120,TV,0.548,3.6,1930,22,1
122,TV,0.106,15.1,1066,9,1
423,TV,0.134,2.2,1617,11,0
420,Set-top box,0.46,14.8,1600,6,1
129,TV,0.191,6.6,1652,18,1
107,Set-top box,0.096,14.1,3470,47,0
116,TV,0.681,12.8,3854,19,1
211,Set-top box,0.241,11.3,1291,18,0
308,Set-top box,0.341,17.5,3088,23,1
412,AC,0.599,16.9,1729,19,0
216,AC,0.972,5.5,178,34,1
225,TV,0.634,14.3,299,17,1
207,Set-top box,0.29,6.4,2462,2,0
116,TV,0.209,6.4,3362,30,1
206,AC,0.914,10.3,3927,7,1
218,AC,0.876,21.0,3111,5,1
222,Set-top box,0.296,13.5,3152,42,0
427,AC,0.64,14.5,1502,39,1
429,TV,0.118,16.8,120,27,1
301,AC,0.258,15.0,2833,29,1
121,AC,0.487,8.1,4569,6,1
424,TV,0.511,15.3,3117,6,1
204,TV,0.682,15.1,3175,4,1
325,Set-top box,0.394,11.4,1648,1,1
309,Set-top box,0.283,4.0,1900,18,0
321,TV,0.283,11.4,536,30,1
426,TV,0.246,6.3,2435,2,0
306,Set-top box,0.199,12.3,2559,7,1
326,Set-top box,0.242,11.0,2157,49,1
125,AC,0.937,8.7,3607,26,0
424,Set-top box,0.471,14.4,2518,1,1
215,Set-top box,0.314,16.5,2730,12,1
120,TV,0.686,14.2,2698,26,0
214,AC,0.368,4.0,416,15,1
202,Set-top box,0.228,9.9,2821,5,1
127,TV,0.2,11.3,817,19,1
109,TV,0.455,10.9,751,21,1
307,Set-top box,0.107,6.5,2641,36,0
225,AC,0.708,3.8,4279,13,1
416,Set-top box,0.477,4.8,73,44,1
215,AC,0.914,19.0,521,22,1
413,AC,0.665,7.7,3872,33,1
127,TV,0.325,1.6,877,29,1
111,TV,0.503,15.8,1052,23,1
413,TV,0.303,4.9,1882,28,1
425,AC,0.226,4.5,816,33,1
117,TV,0.213,4.6,3424,13,0
303,TV,0.18,7.5,3511,30,1
402,TV,0.11,2.8,2538,9,0
227,AC,0.879,8.3,1436,37,1
108,AC,0.847,5.3,3635,2,1
212,Set-top box,0.494,2.6,2189,50,1
222,AC,0.745,19.2,1059,27,1
210,AC,0.436,12.0,4528,5,0
202,TV,0.284,4.6,371,13,0
119,AC,0.715,5.1,3894,31,0
212,TV,0.632,11.0,3056,13,1
321,AC,0.814,10.0,1171,21,1
428,TV,0.145,2.0,2008,18,0
421,AC,0.437,16.5,514,34,1
127,AC,0.878,7.2,4761,39,1
301,AC,0.433,2.4,607,20,0
106,Set-top box,0.468,15.1,1145,1,1
302,AC,0.922,4.6,4473,23,0
227,TV,0.681,10.4,3093,25,1
406,TV,0.431,17.4,495,0,0
330,Set-top box,0.17,3.6,2831,32,0
320,TV,0.654,5.0,2278,12,1
114,TV,0.172,15.6,2892,4,0
302,AC,0.795,16.3,2362,39,1
213,Set-top box,0.467,2.6,1990,11,0
104,Set-top box,0.47,8.2,2280,14,1
214,Set-top box,0.124,2.0,3095,18,0
319,TV,0.61,16.3,722,21,1
430,Set-top box,0.37,6.8,1461,11,0
213,TV,0.536,5.8,3830,6,0
318,AC,0.303,17.6,197,2,0
111,Set-top box,0.5,9.1,1043,44,1
103,TV,0.232,8.4,168,12,0
428,Set-top box,0.416,6.7,1373,11,0
429,AC,0.855,12.2,3498,11,1
321,TV,0.242,11.9,3432,28,0
404,AC,0.407,8.5,3227,14,1
122,TV,0.255,7.5,3280,7,0
217,Set-top box,0.109,5.9,2603,27,1
404,TV,0.289,16.3,282,5,0
430,TV,0.129,10.8,2683,7,0
423,TV,0.426,10.8,626,13,1
202,TV,0.501,13.8,3254,3,0
119,TV,0.533,2.8,2552,6,1
427,Set-top box,0.388,4.5,3392,12,1
421,Set-top box,0.446,13.1,2077,16,1
408,AC,0.623,16.9,2473,7,0
318,AC,0.526,5.4,1341,13,0
309,AC,0.738,19.8,4492,26,1
327,TV,0.569,2.2,175,11,0
228,Set-top box,0.072,10.7,931,48,0
116,Set-top box,0.378,5.5,1203,19,1
126,TV,0.327,7.5,3196,5,0
118,TV,0.236,15.9,1328,4,1
311,AC,0.913,13.3,130,7,1
216,TV,0.112,15.1,3177,26,1
321,TV,0.294,9.2,2187,6,0
422,TV,0.221,17.3,559,0,1
207,TV,0.594,7.1,451,4,0
323,Set-top box,0.168,5.0,3196,35,1
316,Set-top box,0.394,14.3,3225,42,1
120,TV,0.478,8.4,119,12,0
204,Set-top box,0.253,5.2,2437,43,1
327,AC,0.801,20.3,78,23,1
125,Set-top box,0.268,11.2,410,11,0
428,AC,0.725,6.1,2291,34,1
106,Set-top box,0.229,13.4,1330,27,1
323,TV,0.151,9.6,1723,14,1
211,AC,0.261,4.1,2720,26,1
227,Set-top box,0.411,8.8,727,29,1
414,AC,0.459,11.2,1533,24,1
303,TV,0.611,3.5,1443,17,1
226,TV,0.529,9.1,1351,13,1
413,TV,0.311,15.7,2100,1,1
115,AC,0.819,8.2,757,35,1
118,AC,0.92,15.1,1870,22,1
230,AC,0.67,12.0,4337,23,1
213,AC,0.289,8.8,4901,12,0
115,Set-top box,0.167,17.8,177,25,0
108,TV,0.35,12.3,400,16,0
319,TV,0.165,10.3,374,14,1
411,AC,0.622,8.4,3586,11,1
412,TV,0.352,13.6,1599,17,1
303,AC,0.704,8.6,2444,26,1
420,Set-top box,0.238,4.4,827,38,0
424,TV,0.146,14.9,3592,17,1
304,Set-top box,0.428,2.7,2179,5,0
206,AC,0.582,15.8,4980,31,1
407,AC,0.444,18.3,4564,15,1
211,Set-top box,0.106,5.0,1805,48,1
401,AC,0.506,18.1,3579,13,0
411,AC,0.423,7.4,3630,17,1
406,AC,0.739,19.7,1719,13,0
409,AC,0.503,10.0,3653,5,1
121,AC,0.608,9.9,4163,0,0
303,TV,0.156,13.1,3796,28,1
204,TV,0.331,11.9,2919,11,0
310,AC,0.725,13.6,999,35,1
414,AC,0.318,11.0,4596,33,1
128,AC,0.677,8.5,849,28,1
219,AC,0.967,21.9,2031,35,0
416,AC,0.327,16.8,4416,17,1
204,TV,0.288,2.4,696,7,0
306,AC,0.451,20.0,1713,9,0
314,AC,0.731,11.9,4802,13,1
201,TV,0.518,15.3,1873,14,1
221,AC,0.398,4.2,192,36,1
106,AC,0.395,4.5,4675,13,1
305,AC,0.208,15.9,392,28,1
214,TV,0.163,16.7,769,16,0
126,Set-top box,0.391,15.3,315,18,1
121,AC,0.489,11.4,3774,2,1
119,AC,0.53,13.1,51,5,0
115,AC,0.495,21.4,1650,34,1
205,AC,0.244,5.7,3902,16,1
301,AC,0.898,8.5,4463,31,1
330,TV,0.529,11.1,3879,26,1
420,Set-top box,0.345,1.5,1912,43,1
213,AC,0.984,8.4,3040,8,1
219,AC,0.458,3.9,260,27,1
325,TV,0.657,16.1,232,11,1
126,TV,0.678,4.2,1850,12,0
112,Set-top box,0.116,3.8,1180,26,1
212,AC,0.955,4.9,2076,38,1
408,TV,0.663,15.3,2569,23,1
209,AC,0.245,3.0,3174,25,1
227,Set-top box,0.309,8.4,1685,30,0
118,AC,0.667,20.9,633,30,0
204,Set-top box,0.381,5.4,2865,37,1
105,AC,0.664,15.2,1267,28,1
303,TV,0.391,6.7,1843,28,1
421,AC,0.67,2.2,1822,37,1
430,TV,0.105,3.6,1762,3,0
125,AC,0.296,17.4,4984,0,1
107,Set-top box,0.22,3.8,3455,44,1
305,TV,0.235,11.7,1425,21,0
121,AC,0.335,8.3,1864,27,1
304,Set-top box,0.186,4.2,2252,3,0
301,Set-top box,0.442,16.5,240,34,1
126,AC,0.81,14.2,2236,38,1
428,AC,0.23,21.9,4509,5,1
112,TV,0.37,4.9,2315,30,1
106,AC,0.951,7.6,3085,13,1
214,Set-top box,0.479,8.2,1602,10,1
101,Set-top box,0.157,12.4,927,34,1
429,AC,0.289,9.0,1371,8,0
220,AC,0.873,10.1,4420,33,1
228,AC,0.564,11.7,3340,27,1
126,Set-top box,0.325,12.8,2486,36,1
330,AC,0.581,2.0,1505,35,1
212,TV,0.527,7.5,2942,18,0
322,TV,0.587,13.8,453,4,0
326,AC,0.995,10.2,2205,10,0
109,AC,0.614,8.1,1376,20,0
206,Set-top box,0.098,11.4,3253,6,0
202,TV,0.108,9.8,1577,24,1
222,AC,0.986,18.4,4528,16,1
424,AC,0.54,7.3,4331,10,1
324,TV,0.15,8.6,141,23,0
110,AC,0.986,17.4,1748,31,1
102,TV,0.645,1.9,2648,13,1
201,AC,0.391,4.3,3969,37,0
325,TV,0.449,12.8,2300,14,1
313,Set-top box,0.38,14.0,3277,19,1
219,Set-top box,0.194,4.4,3337,31,1
407,Set-top box,0.273,8.2,1158,34,0
202,Set-top box,0.241,9.7,1719,7,0
106,Set-top box,0.462,1.9,1228,38,1
306,Set-top box,0.35,6.4,2134,7,1
111,Set-top box,0.281,9.5,453,46,1
229,AC,0.812,17.0,2375,35,1
226,TV,0.612,11.3,3356,23,0
105,AC,0.301,21.3,2769,6,0
414,Set-top box,0.143,2.0,771,11,0
106,Set-top box,0.415,10.5,2452,35,1
408,TV,0.457,6.8,983,18,1
302,TV,0.654,6.7,3705,5,1
319,TV,0.395,11.6,1992,29,1
419,AC,0.295,19.5,4719,28,0
225,Set-top box,0.177,1.4,2636,49,1
216,Set-top box,0.13,10.0,2506,11,0
210,Set-top box,0.369,9.1,2522,36,0
315,TV,0.137,16.1,294,23,1
129,Set-top box,0.079,14.9,517,31,1
215,TV,0.595,3.2,3972,3,1
223,Set-top box,0.129,15.8,2736,3,1
403,TV,0.28,17.8,3545,10,1
101,Set-top box,0.315,4.9,952,0,0
326,Set-top box,0.46,13.3,1362,15,1
406,TV,0.405,17.5,1480,28,1
307,TV,0.464,9.5,1832,30,0
327,AC,0.37,4.9,416,7,1
324,Set-top box,0.302,2.7,633,10,0
413,AC,0.58,4.3,926,31,1
129,AC,0.209,20.5,3726,24,1
214,Set-top box,0.436,17.1,1715,49,1
228,AC,0.476,11.4,3278,13,0
405,AC,0.902,18.7,2546,32,1
225,TV,0.669,11.4,1400,4,0
312,AC,0.572,9.7,3600,4,0
320,AC,0.501,4.9,1450,11,0
210,AC,0.44,18.4,3358,25,1
401,AC,0.769,15.2,4726,24,1
316,Set-top box,0.102,16.5,2694,18,0
130,AC,0.822,2.3,4039,5,1
319,AC,0.884,18.7,1395,30,1
305,AC,0.908,6.0,758,35,1
212,TV,0.364,16.5,497,27,1
225,AC,0.436,4.2,1032,28,0
207,AC,0.695,10.8,2878,25,1
403,AC,0.445,12.9,3615,31,1
422,AC,0.648,9.9,106,23,0
207,AC,0.274,13.0,4320,21,1
404,TV,0.202,1.5,1159,22,0
305,TV,0.126,1.2,675,10,0
317,AC,0.781,12.4,2569,26,1
408,TV,0.565,9.3,2651,22,1
415,TV,0.644,14.7,1459,27,0
310,AC,0.888,18.0,1595,30,1
222,AC,0.76,6.0,3985,18,1
422,Set-top box,0.166,7.5,585,6,0
422,AC,0.841,3.8,2223,15,0
217,AC,0.851,5.0,1544,30,1
210,Set-top box,0.161,6.6,2381,31,1
308,Set-top box,0.238,1.4,3205,2,0
426,AC,0.847,18.3,951,35,1
226,AC,0.912,13.3,1409,9,1
419,AC,0.812,15.8,394,22,1
208,Set-top box,0.498,5.7,2835,33,1
330,Set-top box,0.365,16.8,394,36,1
409,Set-top box,0.171,6.4,1486,7,0
310,AC,0.362,8.0,3250,0,0
412,AC,0.209,16.7,3615,20,1
217,TV,0.133,7.3,1787,6,0
413,AC,0.692,21.5,1316,8,0
411,TV,0.634,13.3,1050,30,1
307,Set-top box,0.319,3.0,3054,3,0
312,AC,0.8,11.0,4886,8,1
226,TV,0.32,14.0,3876,8,1
221,TV,0.103,7.0,3466,0,1
117,Set-top box,0.341,11.2,84,14,0
417,TV,0.189,9.1,2899,5,0
230,TV,0.305,12.5,2110,9,0
105,TV,0.117,6.5,279,9,0
223,TV,0.136,15.5,1622,15,1
326,TV,0.581,2.1,3261,12,0
214,TV,0.52,15.7,2309,8,0
307,AC,0.74,8.4,3011,38,1
323,AC,0.51,17.3,1117,13,0
218,AC,0.463,8.3,5000,31,1
126,AC,0.713,16.1,365,33,1
318,AC,0.629,20.8,401,23,1
424,TV,0.368,6.5,1112,2,0
202,TV,0.591,16.7,2014,11,1
418,TV,0.423,8.0,2106,27,0
125,Set-top box,0.058,12.6,1505,40,1
104,TV,0.37,11.1,1242,1,0
206,TV,0.392,17.9,3264,11,1
401,Set-top box,0.355,12.8,1733,50,1
103,TV,0.643,10.9,2898,0,0
108,TV,0.517,11.7,3373,4,1
201,TV,0.404,12.0,1260,15,0
417,Set-top box,0.354,14.7,241,24,1
103,Set-top box,0.468,10.8,1587,25,0
122,Set-top box,0.476,12.6,828,31,1
209,TV,0.187,9.0,2521,10,0
315,AC,0.529,15.2,2303,28,1
205,TV,0.173,7.4,3855,30,1
212,TV,0.498,3.7,528,24,1
130,TV,0.232,9.0,2034,1,0
203,Set-top box,0.157,3.5,163,15,0
128,AC,0.503,11.9,553,5,0
303,Set-top box,0.363,4.7,975,28,1
414,AC,0.575,2.7,579,28,1
105,AC,0.606,18.4,2367,19,0
202,AC,0.812,11.9,596,38,1
221,AC,0.211,9.1,2783,33,1
330,Set-top box,0.244,17.7,2855,19,1
423,Set-top box,0.08,11.3,2492,31,0
312,AC,0.571,10.3,470,15,0
403,AC,0.376,6.0,4873,24,0
112,TV,0.328,14.3,681,23,1
419,AC,0.899,18.5,2278,32,1
424,TV,0.264,14.6,2270,20,1
422,TV,0.117,14.6,64,6,0
119,TV,0.658,7.7,1922,26,1
123,TV,0.476,3.2,3484,5,1
104,AC,0.961,15.8,1619,13,0
419,TV,0.345,4.2,1462,12,0
417,AC,0.556,7.3,2239,4,0
104,AC,0.861,13.8,2690,15,0
213,TV,0.499,14.6,2929,1,0
110,AC,0.837,16.5,268,38,1
325,AC,0.614,21.9,1905,20,1
304,TV,0.652,16.9,3853,21,1
330,TV,0.178,2.6,1424,28,1
322,TV,0.464,17.0,3674,14,1
406,AC,0.237,18.2,2263,15,0
203,Set-top box,0.424,2.1,883,26,1
426,Set-top box,0.197,15.1,738,18,0
218,Set-top box,0.239,10.3,730,38,1
204,TV,0.634,16.6,2636,10,0
421,Set-top box,0.219,5.5,3102,23,1
108,Set-top box,0.066,2.1,3238,41,1
306,Set-top box,0.27,5.5,1892,42,1
426,Set-top box,0.067,6.4,1098,20,0
417,AC,0.601,9.8,2143,28,1
319,AC,0.586,10.5,1243,12,0
406,Set-top box,0.29,5.2,2887,19,1
414,Set-top box,0.129,2.8,1790,37,1
121,Set-top box,0.13,16.3,2506,2,0
115,TV,0.38,7.9,2245,11,0
428,Set-top box,0.278,17.7,2498,14,0
408,AC,0.407,11.1,2255,30,1
408,AC,0.298,15.8,3397,20,1
117,Set-top box,0.37,16.2,1273,12,1
304,Set-top box,0.09,16.2,3113,36,1
313,AC,0.997,3.6,373,39,1
305,AC,0.531,7.6,1602,31,1
126,AC,0.987,2.8,3223,33,1
113,Set-top box,0.234,9.4,2958,28,1
205,AC,0.776,5.0,2913,5,1
411,TV,0.103,9.8,2391,24,1
328,Set-top box,0.359,4.0,2646,1,0
301,AC,0.672,13.5,4652,5,1
311,TV,0.115,16.9,1049,20,1
120,Set-top box,0.297,5.9,325,16,1
428,AC,0.877,3.6,949,11,0
414,Set-top box,0.313,14.7,816,1,0
223,Set-top box,0.069,13.2,299,45,0
114,AC,0.758,19.0,4428,25,1
106,TV,0.559,4.5,934,26,0
228,Set-top box,0.386,13.3,3092,5,0
427,TV,0.24,4.5,2427,22,1
407,Set-top box,0.379,11.5,2326,20,0
308,AC,0.62,14.8,3293,9,0
412,TV,0.672,7.7,65,16,1
205,AC,0.938,14.7,3654,3,1
410,Set-top box,0.1,1.6,483,6,0
105,TV,0.358,5.2,1737,18,0
224,Set-top box,0.482,10.2,3322,12,1
310,AC,0.637,13.1,3964,4,0
401,AC,0.301,5.5,2389,23,1
229,Set-top box,0.215,12.2,631,15,0
319,Set-top box,0.336,7.8,537,29,1
419,TV,0.173,5.3,757,1,0
325,TV,0.128,16.6,1586,21,0
328,TV,0.655,17.6,878,25,1
327,Set-top box,0.487,3.0,2043,29,1
303,AC,0.673,15.3,901,31,1
229,Set-top box,0.181,17.1,698,36,1
125,Set-top box,0.491,9.6,2956,6,0
120,AC,0.557,20.1,2047,2,0
408,TV,0.452,1.5,201,3,1
228,Set-top box,0.174,8.9,3286,40,1
215,AC,0.886,7.8,4007,18,1
224,AC,0.858,10.3,3543,18,1
325,TV,0.166,11.4,3008,19,1
101,AC,0.472,5.1,2807,6,1
408,Set-top box,0.432,2.9,385,36,1
411,AC,0.784,4.6,1666,20,0
205,AC,0.594,8.8,3884,8,1
201,Set-top box,0.292,8.6,2800,5,0
230,AC,0.962,12.1,2273,35,0
312,Set-top box,0.477,12.3,3224,20,0
116,TV,0.31,14.4,3000,0,1
313,AC,0.882,15.3,3922,28,1
322,TV,0.211,11.8,1665,29,1
419,TV,0.535,17.0,3968,25,1
103,AC,0.437,4.5,3494,24,1
404,Set-top box,0.167,16.0,1944,46,1
404,Set-top box,0.076,14.8,3008,26,0
321,Set-top box,0.373,8.9,149,34,1
320,AC,0.687,7.8,4528,1,0
319,Set-top box,0.488,2.6,1178,18,0
318,TV,0.648,13.5,2215,4,1
429,TV,0.434,1.7,3159,14,1
129,Set-top box,0.342,1.2,2641,3,0
202,AC,0.453,18.9,2516,17,0
314,AC,0.945,16.6,1434,18,1
324,Set-top box,0.269,12.5,3361,44,1
419,TV,0.467,7.3,3248,13,1
313,AC,0.938,17.8,3251,31,1
116,Set-top box,0.304,3.6,2902,42,1
105,TV,0.698,13.7,1827,3,0
306,AC,0.66,18.0,1284,26,1
406,Set-top box,0.23,7.5,749,39,0
410,AC,0.871,7.4,4678,13,1
319,Set-top box,0.156,4.5,1074,6,0
213,Set-top box,0.184,3.1,1382,4,0
315,TV,0.334,3.7,953,14,0
424,Set-top box,0.071,11.0,948,30,0
409,Set-top box,0.394,5.7,2563,32,1
407,TV,0.208,11.4,1408,7,0
123,Set-top box,0.236,15.5,797,8,0
313,TV,0.215,2.1,178,26,0
430,AC,0.921,5.5,2519,32,1
401,AC,0.499,16.4,3079,29,1
403,Set-top box,0.303,3.5,245,37,1
429,Set-top box,0.461,11.9,152,43,0
421,TV,0.328,5.0,3374,13,1
420,AC,0.695,19.0,844,0,1
329,TV,0.508,13.2,3967,6,1
314,Set-top box,0.095,7.9,216,19,0
119,Set-top box,0.14,13.8,709,18,0
106,AC,0.96,19.1,863,23,1
305,Set-top box,0.257,13.1,2267,14,0
315,AC,0.886,4.9,3238,22,1
327,TV,0.643,7.7,1569,9,0
213,TV,0.376,3.5,3912,9,0
317,Set-top box,0.1,3.2,2496,33,0
126,TV,0.637,16.0,419,8,1
227,AC,0.355,14.3,186,21,0
123,Set-top box,0.235,10.5,1666,15,0
412,TV,0.574,6.0,1963,26,1
118,AC,0.773,17.6,4044,21,1
429,Set-top box,0.469,16.4,3416,46,1
420,AC,0.82,8.3,588,0,0
402,Set-top box,0.07,6.4,2379,4,0
322,TV,0.11,17.6,1017,29,1
207,Set-top box,0.289,17.4,1176,50,1
401,TV,0.285,13.2,278,14,0
319,Set-top box,0.35,3.9,814,4,1
102,TV,0.126,6.7,585,20,0
215,TV,0.538,11.4,822,27,1
209,TV,0.326,7.8,3433,0,0
410,Set-top box,0.132,11.9,1496,20,1
415,TV,0.443,1.6,972,5,0
107,TV,0.586,12.1,1366,19,1
117,AC,0.263,20.1,334,32,1
114,TV,0.412,8.6,83,22,1
429,TV,0.366,3.5,3188,20,1
304,AC,0.596,4.4,779,6,0
101,Set-top box,0.493,14.7,1030,3,1
324,TV,0.402,11.0,1236,29,1
217,Set-top box,0.475,1.1,1510,48,1
419,TV,0.339,17.4,3935,29,1
226,AC,0.722,8.4,4006,32,1
415,AC,0.325,9.0,4555,20,1
420,AC,0.673,12.3,1634,13,0
